"API NUMBER","WELL NAME","WELL NUMBER",OPERATOR,STATE,COUNTY,"NUMBER OF DAYS ONLINE","CO2, MSCF","SULFUR, LONG TONS","PRODUCTION DATE","OIL, BARRELS","GAS, MSCF","WATER, BARRELS","PRODUCING UNIT NAME"
"=""35037268990000""","Dunn     (nw Krfu #2-1)",1,"Mid-continent Energy Op Co",OK,Creek,,,,1996-10-01,0,174,,"Dunn     (nw Krfu #2-1)"
"=""35037268990000""","Dunn     (nw Krfu #2-1)",1,"Mid-continent Energy Op Co",OK,Creek,,,,1996-08-01,0,330,,"Dunn     (nw Krfu #2-1)"
"=""35037268990000""","Dunn     (nw Krfu #2-1)",1,"Mid-continent Energy Op Co",OK,Creek,,,,1996-04-01,0,342,,"Dunn     (nw Krfu #2-1)"
"=""35037254080000""",Elias-shoppa,12-a,"Terra Production Company",OK,Creek,,,,1996-10-01,0,84,,Elias-shoppa
"=""35037254080000""",Elias-shoppa,12-a,"Terra Production Company",OK,Creek,,,,1996-08-01,0,230,,Elias-shoppa
"=""35037254080000""",Elias-shoppa,12-a,"Terra Production Company",OK,Creek,,,,1996-07-01,0,221,,Elias-shoppa
"=""35037254080000""",Elias-shoppa,12-a,"Terra Production Company",OK,Creek,,,,1996-03-01,0,85,,Elias-shoppa
"=""35037253630000""",Evans,4,"Swan James A",OK,Creek,,,,1996-12-01,0,282,,Evans
"=""35037253630000""",Evans,4,"Swan James A",OK,Creek,,,,1996-09-01,0,391,,Evans
"=""35037255140000""","Arkules Barbara",1-12,"Slick Production Inc",OK,Creek,,,,1996-11-01,0,635,,"Arkules Barbara"
"=""35037255140000""","Arkules Barbara",1-12,"Slick Production Inc",OK,Creek,,,,1996-10-01,0,603,,"Arkules Barbara"
"=""35037255140000""","Arkules Barbara",1-12,"Slick Production Inc",OK,Creek,,,,1996-07-01,0,1101,,"Arkules Barbara"
"=""35037268170000""",English,1,"Selco Oil And Gas Inc",OK,Creek,,,,1996-12-01,0,486,,English
"=""35037268170000""",English,1,"Selco Oil And Gas Inc",OK,Creek,,,,1996-08-01,0,520,,English
"=""35037263900000""",Provence,1,"Vann Mary L",OK,Creek,,,,1996-10-01,0,259,,Provence
"=""35037263900000""",Provence,1,"Vann Mary L",OK,Creek,,,,1996-06-01,0,227,,Provence
"=""35037260130000""",Kelly,2,"Dunlap Oil Company",OK,Creek,,,,1996-07-01,0,346,,Kelly
"=""35037260130000""",Kelly,2,"Dunlap Oil Company",OK,Creek,,,,1996-01-01,0,349,,Kelly
"=""35037262320000""",Davis,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-12-01,0,197,,Davis
"=""35037262320000""",Davis,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-09-01,0,203,,Davis
"=""35037262320000""",Davis,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-05-01,0,215,,Davis
"=""35037276490000""","R.c. Lester",2,"Drumright Well Service Inc",OK,Creek,,,,1996-05-01,0,501,,"R.c. Lester"
"=""35037276490000""","R.c. Lester",2,"Drumright Well Service Inc",OK,Creek,,,,1996-04-01,0,418,,"R.c. Lester"
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,1996-10-01,0,75,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,1996-08-01,0,73,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,1996-05-01,0,81,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,1996-02-01,0,74,,Edmiston
"=""35037275890000""",Peterson,1,"Eagle River Energy Corporation",OK,Creek,,,,1996-10-01,0,819,,Peterson
"=""35037274300000""",Tiger,1,"Egret Operating Company",OK,Creek,,,,1996-12-01,0,491,,Tiger
"=""35037274300000""",Tiger,1,"Egret Operating Company",OK,Creek,,,,1996-10-01,0,471,,Tiger
"=""35037281780000""",Eagle,1-2,"Centrex Operating Company",OK,Creek,,,,1996-11-01,0,415,,Eagle
"=""35037281780000""",Eagle,1-2,"Centrex Operating Company",OK,Creek,,,,1996-09-01,0,252,,Eagle
"=""35037280410000""",Annaco,2,"Melson Oil & Gas Inc",OK,Creek,,,,1996-01-01,0,209,,Annaco
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,1996-09-01,0,3907,,Eagle
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,1996-05-01,0,5834,,Eagle
"=""35037281310000""",Root-wilcox,1,"Mason Tommy Lee",OK,Creek,,,,1996-10-01,0,1195,,Root-wilcox
"=""35037281310000""",Root-wilcox,1,"Mason Tommy Lee",OK,Creek,,,,1996-08-01,0,1189,,Root-wilcox
"=""35037281310000""",Root-wilcox,1,"Mason Tommy Lee",OK,Creek,,,,1996-05-01,0,1324,,Root-wilcox
"=""35037281310000""",Root-wilcox,1,"Mason Tommy Lee",OK,Creek,,,,1996-04-01,0,1322,,Root-wilcox
"=""35037281310000""",Root-wilcox,1,"Mason Tommy Lee",OK,Creek,,,,1996-01-01,0,1301,,Root-wilcox
"=""35037279200000""",Corbin,1-17,"Pekrul Gerald Max",OK,Creek,,,,1996-11-01,0,99,,Corbin
"=""35037279200000""",Corbin,1-17,"Pekrul Gerald Max",OK,Creek,,,,1996-08-01,0,120,,Corbin
"=""35037279200000""",Corbin,1-17,"Pekrul Gerald Max",OK,Creek,,,,1996-05-01,0,119,,Corbin
"=""35037279200000""",Corbin,1-17,"Pekrul Gerald Max",OK,Creek,,,,1996-03-01,0,121,,Corbin
"=""35037279200000""",Corbin,1-17,"Pekrul Gerald Max",OK,Creek,,,,1996-01-01,0,91,,Corbin
"=""35037268370000""","J M Ritze",1,"Denham Operating Company",OK,Creek,,,,1996-10-01,0,73,,"J M Ritze"
"=""35037268370000""","J M Ritze",1,"Denham Operating Company",OK,Creek,,,,1996-06-01,0,79,,"J M Ritze"
"=""35037268370000""","J M Ritze",1,"Denham Operating Company",OK,Creek,,,,1996-02-01,0,71,,"J M Ritze"
"=""35037268370000""","J M Ritze",1,"Denham Operating Company",OK,Creek,,,,1996-01-01,0,67,,"J M Ritze"
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,1996-10-01,0,578,,English
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,1996-06-01,0,594,,English
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,1996-01-01,0,669,,English
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,1996-10-01,0,254,,"A O C"
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,1996-04-01,0,264,,"A O C"
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,1996-02-01,0,247,,"A O C"
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,1996-01-01,0,249,,"A O C"
"=""35037250700000""",Elias-shoppa,5,"Bristow Resources Inc",OK,Creek,,,,1996-05-01,0,330,,Elias-shoppa
"=""35037250700000""",Elias-shoppa,5,"Bristow Resources Inc",OK,Creek,,,,1996-04-01,0,251,,Elias-shoppa
"=""35037257630000""",Mcgill,1,"Veenker Resources Inc",OK,Creek,,,,1996-09-01,0,1846,,Mcgill
"=""35037257630000""",Mcgill,1,"Veenker Resources Inc",OK,Creek,,,,1996-07-01,0,1923,,Mcgill
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,1996-12-01,0,632,,Guinn
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,1996-07-01,0,692,,Guinn
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,1996-03-01,0,675,,Guinn
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,1996-02-01,0,645,,Guinn
"=""35037234820000""",Sly,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-02-01,0,350,,Sly
"=""35037232930000""","Woodrow Childers",C-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-09-01,0,427,,"Woodrow Childers"
"=""35037232930000""","Woodrow Childers",C-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-06-01,0,607,,"Woodrow Childers"
"=""35037232160000""","J L Wheeler",1,"Wheeler J L",OK,Creek,,,,1996-12-01,0,171,,"J L Wheeler"
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,1996-04-01,0,458,,Hendricks
"=""35037235400000""","Woodrow Childers",D-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-12-01,0,345,,"Woodrow Childers"
"=""35037235400000""","Woodrow Childers",D-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-02-01,0,532,,"Woodrow Childers"
"=""35037236470000""","Woodrow Childers ""e""",1,"Enervest Operating Llc",OK,Creek,,,,1996-12-01,0,120,,"Woodrow Childers ""e"""
"=""35037236470000""","Woodrow Childers ""e""",1,"Enervest Operating Llc",OK,Creek,,,,1996-01-01,0,152,,"Woodrow Childers ""e"""
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-11-01,0,256,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-08-01,0,134,,"Woodrow Childers"
"=""35037251360000""",Owens,1,"Red Stone Resources Llc",OK,Creek,,,,1996-05-01,0,377,,Owens
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,1996-06-01,0,370,,Whitmore
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,1996-02-01,0,411,,Whitmore
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,1996-01-01,0,375,,Whitmore
"=""35037217930000""",Warnock,1,"Krumme Oil Company Llp",OK,Creek,,,,1996-10-01,0,551,,Warnock
"=""35037217930000""",Warnock,1,"Krumme Oil Company Llp",OK,Creek,,,,1996-06-01,0,430,,Warnock
"=""35037217930000""",Warnock,1,"Krumme Oil Company Llp",OK,Creek,,,,1996-05-01,0,318,,Warnock
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,1996-11-01,0,480,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,1996-09-01,0,533,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,1996-06-01,0,549,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,1996-04-01,0,512,,Calder
"=""35037221030000""",Howard,5,"Nbi Services Inc",OK,Creek,,,,1996-10-01,0,1712,,Howard
"=""35037221030000""",Howard,5,"Nbi Services Inc",OK,Creek,,,,1996-08-01,0,907,,Howard
"=""35037221030000""",Howard,5,"Nbi Services Inc",OK,Creek,,,,1996-03-01,0,2752,,Howard
"=""35037221120000""",Mills,1,"Flying M Petroleum Llc",OK,Creek,,,,1996-12-01,0,2141,,Mills
"=""35037214130000""",Edmiston,1,"Ponder Oil Producers Llc",OK,Creek,,,,1996-12-01,0,1053,,Edmiston
"=""35037214130000""",Edmiston,1,"Ponder Oil Producers Llc",OK,Creek,,,,1996-11-01,0,1074,,Edmiston
"=""35037214130000""",Edmiston,1,"Ponder Oil Producers Llc",OK,Creek,,,,1996-07-01,0,1301,,Edmiston
"=""35037213270000""",Harry,1,"Flying M Petroleum Llc",OK,Creek,,,,1996-12-01,0,685,,Harry
"=""35037230790000""",Westover,1,"Krumme Oil Company Llp",OK,Creek,,,,1996-08-01,0,24,,Westover
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,1996-09-01,0,811,,Shamas
"=""35037228560000""",Timmons,3,"Hammond Production Company",OK,Creek,,,,1996-03-01,0,241,,Timmons
"=""35037244910000""",Harrison,5,"Inland Oil Corporation",OK,Creek,,,,1996-11-01,0,407,,Harrison
"=""35037244910000""",Harrison,5,"Inland Oil Corporation",OK,Creek,,,,1996-07-01,0,402,,Harrison
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,1996-05-01,0,568,,Phillip-evans
"=""35037250390000""",Halford,4,"Galaxy Corporation (the)",OK,Creek,,,,1996-11-01,0,401,,Halford
"=""35037246310000""",Mills/bolin,4,"Pawnee Oil & Gas Inc",OK,Creek,,,,1996-03-01,0,493,,Mills/bolin
"=""35037240550000""",Dunbar,16-1,"Little Chicago Oil & Gas Inc",OK,Creek,,,,1996-09-01,0,244,,Dunbar
"=""35037240550000""",Dunbar,16-1,"Little Chicago Oil & Gas Inc",OK,Creek,,,,1996-03-01,0,201,,Dunbar
"=""35037241690000""",Beaver,1,"Mickalson Operating Company",OK,Creek,,,,1996-05-01,0,180,,Beaver
"=""35037241690000""",Beaver,1,"Mickalson Operating Company",OK,Creek,,,,1996-03-01,0,158,,Beaver
"=""35037241690000""",Beaver,1,"Mickalson Operating Company",OK,Creek,,,,1996-02-01,0,138,,Beaver
"=""35037211400000""",Howard,2,"Tidewater Operating Co Inc",OK,Creek,,,,1996-12-01,0,303,,Howard
"=""35037211400000""",Howard,2,"Tidewater Operating Co Inc",OK,Creek,,,,1996-11-01,0,1045,,Howard
"=""35037211400000""",Howard,2,"Tidewater Operating Co Inc",OK,Creek,,,,1996-06-01,0,933,,Howard
"=""35037211400000""",Howard,2,"Tidewater Operating Co Inc",OK,Creek,,,,1996-02-01,0,1694,,Howard
"=""35037212080000""",Goff,1,"Spess Oil Company Inc",OK,Creek,,,,1996-07-01,0,364,,Goff
"=""35037212080000""",Goff,1,"Spess Oil Company Inc",OK,Creek,,,,1996-06-01,0,369,,Goff
"=""35037212080000""",Goff,1,"Spess Oil Company Inc",OK,Creek,,,,1996-02-01,0,309,,Goff
"=""35037306070000""",Bishop,1,"Kiska Oil Company",OK,Creek,,,,1996-10-01,0,50,,Bishop
"=""35037306070000""",Bishop,1,"Kiska Oil Company",OK,Creek,,,,1996-08-01,0,43,,Bishop
"=""35037306530000""","Wickham-bruner (bruner 1a)",1-a,"Oilton Petroleum Inc",OK,Creek,,,,1996-09-01,0,1245,,"Wickham-bruner (bruner 1a)"
"=""35037306530000""","Wickham-bruner (bruner 1a)",1-a,"Oilton Petroleum Inc",OK,Creek,,,,1996-08-01,0,1255,,"Wickham-bruner (bruner 1a)"
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,1996-03-01,0,352,,Allen
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,1996-01-01,0,713,,Allen
"=""35037011120000""",Franton,1-3w,"Egret Operating Company",OK,Creek,,,,1996-12-01,0,565,,Franton
"=""35037011120000""",Franton,1-3w,"Egret Operating Company",OK,Creek,,,,1996-09-01,0,618,,Franton
"=""35037011120000""",Franton,1-3w,"Egret Operating Company",OK,Creek,,,,1996-08-01,0,648,,Franton
"=""35037017550000""",Corey,1,"Little Chicago Oil & Gas Inc",OK,Creek,,,,1996-04-01,0,271,,Corey
"=""35037016710000""","Jennette Richard",20,"Petco Petroleum Corp",OK,Creek,,,,1996-08-01,0,198,,"Jennette Richard"
"=""35037003540000""",Goff,1,"Ailey A C",OK,Creek,,,,1996-07-01,0,382,,Goff
"=""35037072920000""","Clift(m.s. Hughes #1)",1,"Glimp Oil Company Llc",OK,Creek,,,,1996-12-01,0,551,,"Clift(m.s. Hughes #1)"
"=""35037072920000""","Clift(m.s. Hughes #1)",1,"Glimp Oil Company Llc",OK,Creek,,,,1996-05-01,0,372,,"Clift(m.s. Hughes #1)"
"=""35037034960000""",Sneed,1,"Tat Inc",OK,Creek,,,,1996-11-01,0,235,,Sneed
"=""35037034960000""",Sneed,1,"Tat Inc",OK,Creek,,,,1996-07-01,0,292,,Sneed
"=""35037034960000""",Sneed,1,"Tat Inc",OK,Creek,,,,1996-02-01,0,294,,Sneed
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,1996-09-01,0,388,,Bond
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,1996-08-01,0,404,,Bond
"=""35037236440000""",Harrington,2,"Resco Enterprises Inc",OK,Creek,,,,1996-02-01,0,168,,Harrington
"=""35037228310000""",Sewell,7,"Dexxon Inc",OK,Creek,,,,1996-09-01,0,338,,Sewell
"=""35037228310000""",Sewell,7,"Dexxon Inc",OK,Creek,,,,1996-04-01,0,340,,Sewell
"=""35037228310000""",Sewell,7,"Dexxon Inc",OK,Creek,,,,1996-01-01,0,401,,Sewell
"=""35037250650000""",Y-bar,1,"Dexxon Inc",OK,Creek,,,,1996-05-01,0,379,,Y-bar
"=""35037228310000""",Sewell,7,"Dexxon Inc",OK,Creek,,,,1996-11-01,0,315,,Sewell
"=""35037228310000""",Sewell,7,"Dexxon Inc",OK,Creek,,,,1996-03-01,0,353,,Sewell
"=""35037228310000""",Sewell,7,"Dexxon Inc",OK,Creek,,,,1996-02-01,0,325,,Sewell
"=""35037250650000""",Y-bar,1,"Dexxon Inc",OK,Creek,,,,1996-12-01,0,260,,Y-bar
"=""35037250650000""",Y-bar,1,"Dexxon Inc",OK,Creek,,,,1996-04-01,0,283,,Y-bar
"=""35037003600000""",Lacey,1,"R & D Oil & Gas",OK,Creek,,,,1996-02-01,0,2503,,Lacey
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,1996-11-01,0,342,,Bond
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,1996-06-01,0,408,,Bond
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,1996-07-01,0,78,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,1996-04-01,0,79,,Edmiston
"=""35037279200000""",Corbin,1-17,"Pekrul Gerald Max",OK,Creek,,,,1996-09-01,0,116,,Corbin
"=""35037283390000""",Sinclair,6,"United Energy & Exploration Llc",OK,Creek,,,,1996-10-01,0,1398,,Sinclair
"=""35037283390000""",Sinclair,6,"United Energy & Exploration Llc",OK,Creek,,,,1996-02-01,0,948,,Sinclair
"=""35037283860000""",Bishop,4,"United Energy & Exploration Llc",OK,Creek,,,,1996-09-01,0,2209,,Bishop
"=""35037272510000""",Neversweat,1-a,"Tcina Inc",OK,Creek,,,,1996-02-01,0,227,,Neversweat
"=""35037272540000""",Allen,3,"Denham Operating Company",OK,Creek,,,,1996-05-01,0,181,,Allen
"=""35037214130000""",Edmiston,1,"Ponder Oil Producers Llc",OK,Creek,,,,1996-09-01,0,1198,,Edmiston
"=""35037214130000""",Edmiston,1,"Ponder Oil Producers Llc",OK,Creek,,,,1996-06-01,0,913,,Edmiston
"=""35037214130000""",Edmiston,1,"Ponder Oil Producers Llc",OK,Creek,,,,1996-05-01,0,1247,,Edmiston
"=""35037214130000""",Edmiston,1,"Ponder Oil Producers Llc",OK,Creek,,,,1996-02-01,0,730,,Edmiston
"=""35037306530000""","Wickham-bruner (bruner 1a)",1-a,"Oilton Petroleum Inc",OK,Creek,,,,1996-11-01,0,1217,,"Wickham-bruner (bruner 1a)"
"=""35037306530000""","Wickham-bruner (bruner 1a)",1-a,"Oilton Petroleum Inc",OK,Creek,,,,1996-05-01,0,1341,,"Wickham-bruner (bruner 1a)"
"=""35037306530000""","Wickham-bruner (bruner 1a)",1-a,"Oilton Petroleum Inc",OK,Creek,,,,1996-01-01,0,1462,,"Wickham-bruner (bruner 1a)"
"=""35037217930000""",Warnock,1,"Krumme Oil Company Llp",OK,Creek,,,,1996-11-01,0,472,,Warnock
"=""35037217930000""",Warnock,1,"Krumme Oil Company Llp",OK,Creek,,,,1996-01-01,0,460,,Warnock
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,1996-03-01,0,543,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,1996-02-01,0,472,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,1996-01-01,0,510,,Calder
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,1996-11-01,0,739,,Shamas
"=""35037221030000""",Howard,5,"Nbi Services Inc",OK,Creek,,,,1996-09-01,0,467,,Howard
"=""35037251360000""",Owens,1,"Red Stone Resources Llc",OK,Creek,,,,1996-06-01,0,436,,Owens
"=""35037250700000""",Elias-shoppa,5,"Bristow Resources Inc",OK,Creek,,,,1996-08-01,0,73,,Elias-shoppa
"=""35037250700000""",Elias-shoppa,5,"Bristow Resources Inc",OK,Creek,,,,1996-07-01,0,332,,Elias-shoppa
"=""35037236470000""","Woodrow Childers ""e""",1,"Enervest Operating Llc",OK,Creek,,,,1996-09-01,0,115,,"Woodrow Childers ""e"""
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-10-01,0,296,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-05-01,0,264,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-03-01,0,250,,"Woodrow Childers"
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,1996-08-01,0,449,,Hendricks
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,1996-06-01,0,561,,Hendricks
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,1996-05-01,0,429,,Hendricks
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,1996-02-01,0,553,,Hendricks
"=""35037235400000""","Woodrow Childers",D-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-07-01,0,512,,"Woodrow Childers"
"=""35037235400000""","Woodrow Childers",D-1,"Earlsboro Energies Corporation",OK,Creek,,,,1996-05-01,0,515,,"Woodrow Childers"
"=""35037234820000""",Sly,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-12-01,0,344,,Sly
"=""35037234820000""",Sly,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-11-01,0,239,,Sly
"=""35037234820000""",Sly,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-09-01,0,354,,Sly
"=""35037234820000""",Sly,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-07-01,0,314,,Sly
"=""35037234820000""",Sly,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-04-01,0,278,,Sly
"=""35037234820000""",Sly,1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-01-01,0,440,,Sly
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,1996-08-01,0,4917,,Eagle
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,1996-03-01,0,6697,,Eagle
"=""35037280300000""",Alcorn,1-25,"Oklahoma Liquid Resources Inc",OK,Creek,,,,1996-03-01,0,31,,Alcorn
"=""35037280300000""",Alcorn,1-25,"Oklahoma Liquid Resources Inc",OK,Creek,,,,1996-01-01,0,69,,Alcorn
"=""35037280320000""",Annaco,1,"Melson Oil & Gas Inc",OK,Creek,,,,1996-08-01,0,1089,,Annaco
"=""35037280320000""",Annaco,1,"Melson Oil & Gas Inc",OK,Creek,,,,1996-07-01,0,1110,,Annaco
"=""35037280320000""",Annaco,1,"Melson Oil & Gas Inc",OK,Creek,,,,1996-05-01,0,1143,,Annaco
"=""35037280410000""",Annaco,2,"Melson Oil & Gas Inc",OK,Creek,,,,1996-04-01,0,39,,Annaco
"=""35037280410000""",Annaco,2,"Melson Oil & Gas Inc",OK,Creek,,,,1996-03-01,0,202,,Annaco
"=""35037281310000""",Root-wilcox,1,"Mason Tommy Lee",OK,Creek,,,,1996-06-01,0,1223,,Root-wilcox
"=""35037281010000""",Nemic,1,"Biggs Sheldon",OK,Creek,,,,1996-09-01,0,1,,Nemic
"=""35037281010000""",Nemic,1,"Biggs Sheldon",OK,Creek,,,,1996-02-01,0,101,,Nemic
"=""35037276410000""",Dock,1-19,"B & P Oil & Gas",OK,Creek,,,,1996-03-01,0,581,,Dock
"=""35037276460000""",Parks,1,"Cartledge & Cartledge Oil Company Inc",OK,Creek,,,,1996-05-01,0,849,,Parks
"=""35037276460000""",Parks,1,"Cartledge & Cartledge Oil Company Inc",OK,Creek,,,,1996-02-01,0,650,,Parks
"=""35037276460000""",Parks,1,"Cartledge & Cartledge Oil Company Inc",OK,Creek,,,,1996-01-01,0,543,,Parks
"=""35037276490000""","R.c. Lester",2,"Drumright Well Service Inc",OK,Creek,,,,1996-12-01,0,408,,"R.c. Lester"
"=""35037276490000""","R.c. Lester",2,"Drumright Well Service Inc",OK,Creek,,,,1996-11-01,0,390,,"R.c. Lester"
"=""35037276490000""","R.c. Lester",2,"Drumright Well Service Inc",OK,Creek,,,,1996-09-01,0,433,,"R.c. Lester"
"=""35037276490000""","R.c. Lester",2,"Drumright Well Service Inc",OK,Creek,,,,1996-07-01,0,500,,"R.c. Lester"
"=""35037275140000""",Breckenridge,1,"Kiska Oil Company",OK,Creek,,,,1996-10-01,0,145,,Breckenridge
"=""35037275140000""",Breckenridge,1,"Kiska Oil Company",OK,Creek,,,,1996-08-01,0,183,,Breckenridge
"=""35037275140000""",Breckenridge,1,"Kiska Oil Company",OK,Creek,,,,1996-06-01,0,212,,Breckenridge
"=""35037274300000""",Tiger,1,"Egret Operating Company",OK,Creek,,,,1996-05-01,0,495,,Tiger
"=""35037274300000""",Tiger,1,"Egret Operating Company",OK,Creek,,,,1996-03-01,0,498,,Tiger
"=""35037274060000""",Dunn,4,"Mid-continent Energy Op Co",OK,Creek,,,,1996-02-01,0,180,,Dunn
"=""35037274060000""",Dunn,4,"Mid-continent Energy Op Co",OK,Creek,,,,1996-01-01,0,116,,Dunn
"=""35037275890000""",Peterson,1,"Eagle River Energy Corporation",OK,Creek,,,,1996-12-01,0,1004,,Peterson
"=""35037275890000""",Peterson,1,"Eagle River Energy Corporation",OK,Creek,,,,1996-11-01,0,274,,Peterson
"=""35037275890000""",Peterson,1,"Eagle River Energy Corporation",OK,Creek,,,,1996-09-01,0,671,,Peterson
"=""35037275890000""",Peterson,1,"Eagle River Energy Corporation",OK,Creek,,,,1996-04-01,0,577,,Peterson
"=""35037268740000""",Fulks,1,"Fulks Cecil R",OK,Creek,,,,1996-11-01,0,147,,Fulks
"=""35037268740000""",Fulks,1,"Fulks Cecil R",OK,Creek,,,,1996-09-01,0,684,,Fulks
"=""35037269190000""",Naifeh,85-1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-09-01,0,1347,,Naifeh
"=""35037269190000""",Naifeh,85-1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-07-01,0,1523,,Naifeh
"=""35037269190000""",Naifeh,85-1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-05-01,0,1549,,Naifeh
"=""35037269190000""",Naifeh,85-1,"Dyer Dale E Dba The Loving Company",OK,Creek,,,,1996-04-01,0,1664,,Naifeh
